order_id,order_date,country,device_type,traffic_source,payment_method,product_category,customer_age_days,previous_orders,avg_order_value_eur,order_value_eur,quantity,discount_rate,shipping_distance_km,delivery_days_estimated,late_delivery_risk,address_mismatch,high_risk_ip,customer_support_contacts,review_score,is_returned,is_fraud,risk_label
ORD-2025-011058,25/09/2025,Turkey,Desktop,Email,Credit Card,Fashion,477,4,68.89,77.14,3,0.06,404.7,3,0,0,0,0,4.9,0,0,Normal
ORD-2024-005350,09/11/2024,Italy,Mobile,Social Media,Debit Card,Fashion,236,0,32.41,23.9,4,0.31,198,3,0,0,0,0,3.8,1,0,Return Risk
ORD-2023-005272,03/05/2023,Turkey,Mobile,Paid Ads,Bank Transfer,Toys,201,3,25.18,15.49,1,0.28,1508.4,6,1,0,1,1,4.5,0,0,Normal
ORD-2024-011861,16/02/2024,Italy,Desktop,Paid Ads,Debit Card,Home & Kitchen,205,1,100.62,83.73,2,0.01,611,3,0,0,0,0,4.9,0,0,Normal
ORD-2025-011631,11/08/2025,Netherlands,Mobile,Organic Search,Credit Card,Beauty,568,2,33.31,12.33,1,0.15,517.7,2,0,0,0,0,5,0,0,Normal
ORD-2025-005523,20/08/2025,Poland,Mobile,Direct,Credit Card,Sports,91,3,32.85,42.62,2,0.07,162.1,4,0,0,0,0,4.8,0,0,Normal
ORD-2025-010812,06/02/2025,Belgium,Mobile,Paid Ads,Bank Transfer,Sports,514,4,117.16,363.67,5,0.16,483.7,6,0,0,0,0,5,0,0,Normal
ORD-2025-008501,09/01/2025,France,Mobile,Email,Credit Card,Sports,310,2,31.72,20.09,1,0.05,305.9,4,0,0,0,0,5,0,0,Normal
ORD-2025-008431,27/08/2025,Germany,Mobile,Social Media,Credit Card,Beauty,235,1,41.48,56.01,1,0.03,289.3,3,0,0,0,0,4.9,0,0,Normal
ORD-2025-009337,23/06/2025,Netherlands,Mobile,Email,Credit Card,Beauty,630,2,131.52,138.76,3,0.16,314.5,5,0,0,0,1,4,0,0,Normal
ORD-2025-006886,22/02/2025,Germany,Mobile,Social Media,Bank Transfer,Electronics,552,3,19.57,70.11,1,0.15,687.7,6,0,0,0,0,5,0,0,Normal
ORD-2024-003464,13/05/2024,Germany,Mobile,Paid Ads,Credit Card,Home & Kitchen,165,0,73.14,68.29,3,0.14,757.7,7,0,1,0,0,4.8,0,0,Normal
ORD-2023-005986,14/01/2023,Spain,Mobile,Social Media,Klarna,Toys,78,0,33.68,33.01,2,0.02,261.3,2,0,0,0,0,3.7,0,0,Normal
ORD-2025-005585,06/10/2025,Germany,Desktop,Social Media,PayPal,Sports,177,0,30.52,59.35,2,0.04,38.4,4,0,0,0,1,4.1,0,0,Normal
ORD-2023-006135,22/04/2023,France,Mobile,Email,Credit Card,Garden,248,1,77.22,50.35,1,0,392.6,4,0,0,0,0,5,0,0,Normal
ORD-2025-002068,04/02/2025,Germany,Mobile,Paid Ads,Gift Card,Home & Kitchen,263,3,21.65,21.45,1,0.15,281.9,5,0,0,1,0,4.2,0,0,Normal
ORD-2024-004478,11/01/2024,Netherlands,Mobile,Social Media,Credit Card,Sports,292,2,56.99,67.61,1,0.27,395.5,4,0,0,0,0,5,0,0,Normal
ORD-2025-007073,24/12/2025,France,Mobile,Social Media,PayPal,Electronics,8,1,87.92,228.9,2,0.16,46.5,4,0,0,0,0,4.3,1,0,Return Risk
ORD-2024-004963,15/08/2024,Italy,Mobile,Paid Ads,Credit Card,Sports,375,3,54.64,77.68,1,0.07,444.1,5,0,0,0,0,4.9,0,0,Normal
ORD-2024-001600,02/03/2024,France,Mobile,Organic Search,Klarna,Toys,312,0,37.94,21.17,1,0.02,774.5,6,0,0,0,0,4,1,0,Return Risk
ORD-2023-005786,20/11/2023,Netherlands,Desktop,Direct,Credit Card,Beauty,612,6,20.43,29.22,7,0.45,100.6,2,0,0,0,0,4.7,0,0,Normal
ORD-2023-001386,21/04/2023,Belgium,Mobile,Paid Ads,Debit Card,Home & Kitchen,409,3,60.22,97.52,2,0.15,493.2,3,0,0,0,0,4.7,0,0,Normal
ORD-2023-009144,14/06/2023,France,Mobile,Direct,Gift Card,Electronics,529,3,18.22,23.34,1,0.07,121.3,3,0,0,0,0,5,0,0,Normal
ORD-2023-006658,13/08/2023,Netherlands,Desktop,Paid Ads,Bank Transfer,Toys,337,3,44.36,20.98,1,0.09,221.9,3,0,0,0,0,5,0,0,Normal
ORD-2024-011129,10/03/2024,Belgium,Mobile,Paid Ads,PayPal,Garden,499,2,41.58,48.08,2,0.11,358.1,3,0,0,0,0,4.7,0,0,Normal
ORD-2023-001406,02/05/2023,Belgium,Mobile,Organic Search,Klarna,Home & Kitchen,567,4,51.34,40.47,3,0.43,1039.7,4,0,0,0,0,4,0,0,Normal
ORD-2024-003276,04/01/2024,Belgium,Mobile,Paid Ads,Credit Card,Electronics,490,0,95.35,114.79,3,0.03,1065.9,6,1,0,0,1,3.5,0,0,Normal
ORD-2023-000810,16/10/2023,Italy,Mobile,Marketplace,Credit Card,Sports,614,3,42.94,58.33,2,0.02,739.3,5,0,0,0,0,4.6,0,0,Normal
ORD-2023-008827,05/12/2023,Belgium,Mobile,Social Media,Bank Transfer,Home & Kitchen,369,2,49.46,32.25,1,0.06,286.8,3,0,0,0,1,5,0,0,Normal
ORD-2025-002030,20/07/2025,Netherlands,Mobile,Marketplace,PayPal,Sports,280,0,33.92,20.59,1,0.24,986.6,7,1,0,0,0,3.8,0,0,Normal
ORD-2023-005900,07/04/2023,Germany,Desktop,Organic Search,Debit Card,Home & Kitchen,57,0,45.14,32.96,1,0.04,376.4,5,0,1,0,0,4.4,0,0,Normal
ORD-2023-002651,23/03/2023,Belgium,Desktop,Direct,Debit Card,Fashion,121,0,43.05,37.78,5,0.14,405.9,4,0,0,0,2,3.3,0,0,Normal
ORD-2025-006530,18/10/2025,Netherlands,Desktop,Social Media,Credit Card,Fashion,1005,7,41.12,26.63,1,0.29,473.7,4,0,0,0,0,4.6,0,0,Normal
ORD-2023-003025,03/06/2023,Spain,Desktop,Marketplace,Credit Card,Sports,279,2,44,17.89,1,0.21,151.8,4,0,0,0,0,4.5,0,0,Normal
ORD-2024-011884,24/08/2024,Netherlands,Desktop,Organic Search,Credit Card,Pet Supplies,327,3,52.05,65.97,2,0.04,373.5,3,0,0,0,0,4.6,0,0,Normal
ORD-2024-009343,04/12/2024,Germany,Mobile,Direct,Credit Card,Home & Kitchen,344,0,53.87,71.18,1,0.17,674.7,4,0,0,0,0,5,0,0,Normal
ORD-2025-004844,04/06/2025,Italy,Mobile,Organic Search,Credit Card,Fashion,137,2,69.22,68.47,1,0.1,303,2,0,0,1,0,3.9,1,0,Return Risk
ORD-2023-009215,06/07/2023,Poland,Desktop,Direct,PayPal,Electronics,404,0,67.5,114.52,1,0.67,299.8,3,0,0,0,0,4.9,0,0,Normal
ORD-2024-001703,03/03/2024,Poland,Mobile,Marketplace,Debit Card,Toys,435,5,20.96,9.74,1,0.12,445.9,4,0,0,0,1,3.9,0,0,Normal
ORD-2025-009488,04/02/2025,Belgium,Mobile,Marketplace,Debit Card,Fashion,78,1,37.21,37.79,1,0.36,910.6,4,0,0,0,0,5,0,0,Normal
ORD-2025-000062,13/10/2025,France,Tablet,Social Media,Bank Transfer,Toys,163,0,23.82,17.46,5,0.08,285.5,1,0,0,0,0,4.4,0,0,Normal
ORD-2025-003657,06/06/2025,Germany,Tablet,Paid Ads,PayPal,Home & Kitchen,639,4,30.59,55.49,1,0.01,585.8,5,0,0,0,0,4.9,0,0,Normal
ORD-2024-004935,29/06/2024,Belgium,Mobile,Marketplace,PayPal,Toys,253,0,39.98,18.2,2,0.08,632.3,4,0,0,0,0,4.7,0,0,Normal
ORD-2025-004581,23/04/2025,Netherlands,Mobile,Paid Ads,Klarna,Toys,386,1,58.36,52.69,1,0.17,200.5,4,0,0,0,0,5,0,1,Fraud Risk
ORD-2024-002095,05/02/2024,Belgium,Mobile,Organic Search,Bank Transfer,Fashion,255,1,35.69,30.34,2,0.09,338.2,4,0,0,0,0,5,0,0,Normal
ORD-2024-008720,23/05/2024,Italy,Tablet,Email,Credit Card,Home & Kitchen,481,1,26.44,23.23,2,0.14,205.8,4,0,0,0,1,3.7,0,0,Normal
ORD-2025-010127,20/09/2025,Netherlands,Mobile,Paid Ads,Debit Card,Electronics,424,0,93.11,129.48,2,0.05,439.6,3,0,0,0,0,3.8,0,0,Normal
ORD-2024-001881,07/07/2024,Germany,Mobile,Organic Search,Debit Card,Pet Supplies,297,2,126.26,58.77,4,0.14,471.9,2,0,0,0,0,4.5,0,0,Normal
ORD-2024-011059,12/09/2024,Italy,Tablet,Paid Ads,PayPal,Pet Supplies,110,0,78.09,86.04,1,0.05,975.6,4,1,1,0,1,3.7,0,1,Fraud Risk
ORD-2024-006595,14/01/2024,Netherlands,Mobile,Direct,Credit Card,Beauty,188,2,26.89,12.39,1,0.29,494.3,3,0,0,0,0,4.5,0,0,Normal
ORD-2025-007797,10/07/2025,Italy,Desktop,Marketplace,Debit Card,Beauty,94,1,30.71,18.28,1,0.05,588.5,5,0,0,1,0,4.3,0,0,Normal
ORD-2025-010376,05/06/2025,Belgium,Desktop,Direct,Credit Card,Home & Kitchen,351,0,16.36,6.25,3,0.01,152.7,3,0,0,0,0,4.7,0,0,Normal
ORD-2024-008065,20/11/2024,Poland,Desktop,Social Media,Debit Card,Electronics,371,6,21.58,51.86,1,0.07,106.2,3,0,0,0,1,4.3,0,0,Normal
ORD-2025-002288,18/10/2025,Turkey,Mobile,Marketplace,Debit Card,Garden,148,0,8.83,14.01,2,0.01,627.1,4,0,0,1,0,4.2,0,0,Normal
ORD-2025-006748,23/05/2025,Spain,Mobile,Marketplace,Credit Card,Electronics,616,2,42.76,101.48,1,0.12,296.5,2,0,0,0,0,5,0,0,Normal
ORD-2024-008939,31/12/2024,France,Tablet,Marketplace,Credit Card,Sports,236,2,35.56,17.6,4,0.12,428.9,3,0,0,0,1,4.4,0,0,Normal
ORD-2024-005364,12/12/2024,Belgium,Desktop,Organic Search,Debit Card,Home & Kitchen,245,2,96.55,178.19,1,0.01,96,2,0,0,0,0,2.9,1,0,Return Risk
ORD-2023-004476,24/11/2023,France,Mobile,Organic Search,Credit Card,Home & Kitchen,160,1,89.34,102.05,1,0.08,625.4,5,0,0,0,0,4.2,0,0,Normal
ORD-2024-008167,31/05/2024,Germany,Mobile,Organic Search,Credit Card,Electronics,165,0,89.02,230.06,1,0.02,229.7,5,0,0,0,0,3.7,1,0,Return Risk
ORD-2024-005906,25/08/2024,Italy,Mobile,Paid Ads,PayPal,Garden,207,1,26.56,21,2,0.03,951.4,6,1,0,0,1,2.8,0,0,Normal
ORD-2023-000665,28/01/2023,Netherlands,Mobile,Marketplace,Klarna,Toys,62,0,24.21,13.15,1,0.62,210.6,4,0,0,0,0,4,0,0,Normal
ORD-2024-002907,12/07/2024,France,Desktop,Marketplace,Debit Card,Home & Kitchen,453,2,18.43,33.25,3,0.39,304,4,0,0,0,0,4.6,0,0,Normal
ORD-2023-001047,23/10/2023,Turkey,Mobile,Organic Search,Bank Transfer,Electronics,80,0,57.9,197.18,2,0.07,324.9,5,0,0,0,0,4.4,0,0,Normal
ORD-2025-010145,24/11/2025,Belgium,Desktop,Marketplace,Credit Card,Fashion,291,2,42.1,35.47,5,0.08,486.7,4,0,0,0,0,4,0,0,Normal
ORD-2025-002405,17/02/2025,Netherlands,Desktop,Paid Ads,Credit Card,Fashion,84,0,48.99,37.53,1,0.06,210.2,4,0,0,0,0,4.9,0,0,Normal
ORD-2024-005201,14/06/2024,Germany,Desktop,Direct,PayPal,Beauty,301,1,15.59,7.78,2,0.14,502.6,3,0,0,0,0,4.4,0,0,Normal
ORD-2024-011589,10/07/2024,Poland,Desktop,Paid Ads,Bank Transfer,Beauty,1094,6,25.52,19.01,2,0.12,65,2,0,0,0,0,4.4,0,0,Normal
ORD-2023-001569,23/05/2023,Germany,Desktop,Social Media,Bank Transfer,Home & Kitchen,5,0,50.02,78.41,2,0.27,633.2,4,0,0,0,0,3.5,0,0,Normal
ORD-2025-000463,25/05/2025,France,Desktop,Social Media,Klarna,Home & Kitchen,406,4,64.3,54.9,1,0.16,295.9,5,0,0,0,0,4,0,0,Normal
ORD-2023-000744,31/03/2023,France,Mobile,Organic Search,Credit Card,Toys,298,0,35.73,19.61,2,0.01,209,3,0,0,0,0,4.6,0,0,Normal
ORD-2024-000223,14/04/2024,Netherlands,Mobile,Direct,Debit Card,Home & Kitchen,107,0,14.6,30.44,1,0.13,767.1,5,0,0,0,0,4.4,0,0,Normal
ORD-2023-007537,11/04/2023,Belgium,Mobile,Direct,Debit Card,Fashion,592,4,27.06,19.31,1,0.5,150.9,4,0,0,0,0,4.8,0,0,Normal
ORD-2023-006605,24/11/2023,Netherlands,Mobile,Direct,Bank Transfer,Toys,371,1,62.03,48.69,1,0.02,154.5,2,0,0,0,0,4.2,0,0,Normal
ORD-2023-003521,07/09/2023,Poland,Desktop,Paid Ads,Klarna,Home & Kitchen,18,0,68.29,46.35,1,0.04,235.3,3,0,0,0,0,4.5,0,0,Normal
ORD-2024-000626,28/10/2024,France,Desktop,Organic Search,Debit Card,Pet Supplies,75,0,44.71,95.97,1,0.01,142.4,4,0,0,0,0,5,0,1,Fraud Risk
ORD-2025-010738,28/04/2025,Netherlands,Desktop,Organic Search,Credit Card,Beauty,578,5,173.53,150.68,2,0.13,380.6,4,0,0,0,0,4.7,0,0,Normal
ORD-2024-010018,03/12/2024,Belgium,Desktop,Paid Ads,Credit Card,Sports,1161,7,72.29,65.21,7,0.03,522.2,5,0,0,0,0,5,0,0,Normal
ORD-2024-002189,01/09/2024,Netherlands,Mobile,Social Media,PayPal,Garden,416,1,42.56,46.69,1,0.19,403.1,4,0,0,0,0,5,0,0,Normal
ORD-2023-002178,16/10/2023,Netherlands,Mobile,Organic Search,Gift Card,Garden,347,3,78.97,35.47,2,0.04,585.6,6,0,0,0,0,4.5,0,0,Normal
ORD-2025-006887,02/07/2025,France,Mobile,Social Media,Debit Card,Pet Supplies,477,1,66.21,44.47,1,0,784.6,5,0,0,0,0,5,0,0,Normal
ORD-2024-009606,11/12/2024,Poland,Mobile,Marketplace,Credit Card,Home & Kitchen,173,1,24.42,40.77,1,0.03,148.8,4,0,0,0,0,4.8,0,0,Normal
ORD-2025-009314,30/01/2025,Poland,Desktop,Social Media,Klarna,Sports,395,1,32.76,41.03,1,0.29,649.9,6,0,0,0,0,4.4,0,0,Normal
ORD-2024-009916,12/06/2024,Italy,Desktop,Social Media,Credit Card,Pet Supplies,615,5,20.14,18.89,1,0.03,486.1,5,0,0,0,0,4.9,0,0,Normal
ORD-2025-000439,01/12/2025,France,Mobile,Paid Ads,Credit Card,Electronics,132,1,23.53,33.48,3,0.07,292.9,3,0,0,0,0,4.9,0,0,Normal
ORD-2025-004339,24/04/2025,Germany,Desktop,Paid Ads,PayPal,Electronics,648,5,35.76,94.89,1,0.29,264.7,4,0,0,1,0,4.9,0,0,Normal
ORD-2024-010523,23/05/2024,Netherlands,Desktop,Email,Credit Card,Fashion,136,1,24.53,20.72,2,0.14,1202.4,6,1,0,0,2,4.2,0,0,Normal
ORD-2024-000354,07/03/2024,Belgium,Desktop,Direct,Credit Card,Pet Supplies,11,0,46.24,98.1,2,0.26,71.1,2,0,0,0,0,4.3,0,0,Normal
ORD-2024-005911,01/11/2024,Netherlands,Mobile,Organic Search,Credit Card,Sports,634,4,22.78,32.02,4,0.13,109,4,0,1,0,1,5,0,0,Normal
ORD-2023-000457,05/12/2023,Turkey,Mobile,Paid Ads,Credit Card,Fashion,123,1,97.03,108.85,1,0.18,1304.7,5,0,0,0,0,4.9,0,0,Normal
ORD-2024-009681,27/03/2024,Poland,Mobile,Paid Ads,Gift Card,Garden,930,8,21.14,43.64,1,0.03,267.8,4,0,0,0,0,4.5,0,0,Normal
ORD-2025-007493,28/06/2025,Netherlands,Mobile,Email,Debit Card,Beauty,398,5,46,9.67,1,0.15,345.6,4,0,0,0,0,4.2,0,0,Normal
ORD-2024-000240,30/06/2024,Netherlands,Desktop,Paid Ads,PayPal,Home & Kitchen,410,1,21.54,52.32,4,0.07,523.2,5,0,0,0,0,5,0,0,Normal
ORD-2024-007829,21/08/2024,France,Mobile,Social Media,PayPal,Fashion,473,3,40.58,41.56,1,0.16,133.9,3,0,0,0,0,4.9,0,0,Normal
ORD-2025-009070,14/11/2025,Poland,Desktop,Marketplace,Credit Card,Home & Kitchen,157,0,31.03,29.65,7,0.14,262.8,4,0,0,0,0,4.1,0,0,Normal
ORD-2024-004054,10/05/2024,Netherlands,Mobile,Direct,Bank Transfer,Pet Supplies,315,1,15.01,8.33,2,0.03,301.5,5,0,0,0,0,4.8,0,0,Normal
ORD-2023-005363,23/09/2023,Spain,Mobile,Organic Search,Credit Card,Pet Supplies,112,0,57.93,54.7,1,0.24,320.9,4,0,0,0,0,4.7,0,0,Normal
ORD-2024-008794,06/11/2024,Turkey,Mobile,Direct,Debit Card,Garden,161,0,75.87,99.91,5,0.16,134.3,3,0,0,1,0,4.5,0,0,Normal
ORD-2025-007932,18/09/2025,Belgium,Mobile,Paid Ads,Credit Card,Sports,732,7,40.46,23.37,8,0.06,198.2,2,0,0,0,0,3.8,1,0,Return Risk
ORD-2024-009465,29/08/2024,Poland,Mobile,Marketplace,Debit Card,Beauty,400,6,69.14,79.52,2,0.04,442.6,4,0,0,0,0,5,0,0,Normal
ORD-2023-004922,28/09/2023,Netherlands,Mobile,Paid Ads,PayPal,Garden,504,2,44.53,67.79,2,0.18,729.1,5,0,0,0,0,4.3,0,0,Normal
ORD-2024-004354,19/05/2024,Poland,Mobile,Organic Search,Bank Transfer,Home & Kitchen,302,1,50.31,46.48,1,0.21,455.6,4,0,0,0,0,4.9,0,0,Normal
ORD-2024-001019,25/09/2024,Poland,Desktop,Direct,PayPal,Electronics,304,2,25.54,23.65,3,0.11,232.2,5,0,1,0,1,4.2,0,0,Normal
ORD-2023-008043,07/04/2023,Italy,Desktop,Organic Search,Debit Card,Sports,347,0,39.85,13.78,4,0.1,200.9,4,0,0,0,1,3.9,0,0,Normal
ORD-2024-008539,22/05/2024,Poland,Mobile,Direct,Credit Card,Home & Kitchen,155,2,58.38,55.16,1,0.04,748.1,5,0,0,0,0,5,0,0,Normal
ORD-2023-001761,19/09/2023,Belgium,Mobile,Organic Search,Credit Card,Home & Kitchen,112,0,33.91,24.63,1,0.01,1305.1,6,1,0,0,2,4.5,0,0,Normal
ORD-2025-008871,05/08/2025,Italy,Desktop,Organic Search,Gift Card,Pet Supplies,38,0,120.07,31.67,1,0.29,78.7,4,0,1,0,0,5,0,1,Fraud Risk
ORD-2025-010534,09/04/2025,Netherlands,Mobile,Organic Search,Debit Card,Electronics,440,3,110.02,423.08,1,0,1494.9,6,1,0,0,1,2.8,1,0,Return Risk
ORD-2025-010176,17/01/2025,Netherlands,Desktop,Organic Search,Bank Transfer,Garden,203,1,20.5,11.13,2,0.49,1263.4,4,0,0,0,1,4.9,0,0,Normal
ORD-2023-001104,02/07/2023,Italy,Mobile,Direct,Credit Card,Electronics,591,6,36.24,52.2,1,0.14,259.4,3,0,0,0,0,4.4,0,0,Normal
ORD-2023-009838,14/05/2023,Belgium,Desktop,Email,Debit Card,Fashion,310,1,47.58,33.42,2,0.23,311.6,3,0,0,0,0,5,0,0,Normal
ORD-2024-007587,20/10/2024,Netherlands,Mobile,Paid Ads,Credit Card,Pet Supplies,31,0,55.13,102.89,3,0.08,1090,6,1,1,0,0,2.9,1,0,Return Risk
ORD-2023-008779,26/11/2023,France,Mobile,Organic Search,Credit Card,Pet Supplies,212,2,38.59,41.93,5,0,451.4,2,0,0,0,0,4.3,0,0,Normal
ORD-2024-006222,02/12/2024,Netherlands,Desktop,Paid Ads,Credit Card,Fashion,298,1,43.51,33.83,1,0.22,1019.5,4,0,0,0,1,4,0,0,Normal
ORD-2025-007964,09/03/2025,Italy,Desktop,Direct,Credit Card,Sports,205,1,41.88,54.91,3,0.29,420,5,0,0,0,0,4.9,0,0,Normal
ORD-2025-003252,27/03/2025,Netherlands,Mobile,Organic Search,Credit Card,Home & Kitchen,215,0,28.66,23.63,5,0.14,437.7,5,0,0,0,0,4.4,0,0,Normal
ORD-2025-004375,11/11/2025,Germany,Mobile,Direct,Klarna,Electronics,408,1,15.88,45.09,1,0.02,357.2,5,0,0,0,0,5,0,0,Normal
ORD-2024-005124,16/08/2024,Belgium,Mobile,Direct,Credit Card,Fashion,108,1,65.52,111.9,1,0.33,461.9,5,0,0,0,0,4.4,0,0,Normal
ORD-2024-003064,10/11/2024,Spain,Mobile,Paid Ads,Debit Card,Pet Supplies,186,0,14.79,11.9,1,0.04,808.3,5,0,1,0,0,5,0,0,Normal
ORD-2025-004731,23/03/2025,Netherlands,Mobile,Organic Search,PayPal,Garden,479,1,83.44,99.22,6,0.18,51,4,0,0,0,0,4.7,0,0,Normal
ORD-2023-004171,05/05/2023,Netherlands,Mobile,Direct,Debit Card,Toys,126,1,19.83,12.35,2,0.02,1356.9,6,1,0,0,0,3.2,0,0,Normal
ORD-2025-009367,19/05/2025,Spain,Tablet,Paid Ads,Credit Card,Home & Kitchen,639,2,42.17,98.64,1,0.18,419.4,2,0,0,0,0,4.5,0,0,Normal
ORD-2023-002948,03/06/2023,Italy,Desktop,Social Media,PayPal,Beauty,206,1,20.36,23.22,1,0.09,241.3,5,0,1,0,0,4.6,0,0,Normal
ORD-2025-010991,29/05/2025,Belgium,Mobile,Paid Ads,Credit Card,Home & Kitchen,55,1,30.63,47.08,1,0.18,411,6,0,0,0,0,5,0,0,Normal
ORD-2025-011076,02/12/2025,Belgium,Mobile,Marketplace,Bank Transfer,Home & Kitchen,713,7,35.11,75.87,1,0.2,461.9,5,0,0,0,0,4.1,0,0,Normal
ORD-2025-006909,08/06/2025,Spain,Mobile,Organic Search,Bank Transfer,Beauty,107,0,72.7,55.39,1,0.14,608.2,5,0,0,0,0,5,0,0,Normal
ORD-2023-011301,06/09/2023,France,Mobile,Social Media,Klarna,Home & Kitchen,198,1,56.03,82.56,1,0.11,85.5,3,0,0,0,0,4.9,0,0,Normal
ORD-2024-004550,11/06/2024,Belgium,Mobile,Social Media,Credit Card,Beauty,245,1,61.09,27.85,3,0.39,400.2,4,0,0,0,1,4.4,0,0,Normal
ORD-2024-010446,09/09/2024,Belgium,Mobile,Organic Search,Gift Card,Garden,745,3,47.4,25,3,0.18,1182.4,5,0,0,0,0,3.8,0,0,Normal
ORD-2024-009448,29/08/2024,Belgium,Desktop,Social Media,Bank Transfer,Toys,1047,5,54.73,54.23,1,0.01,778.9,5,0,0,0,0,4,0,0,Normal
ORD-2024-009661,30/08/2024,Belgium,Mobile,Social Media,Credit Card,Fashion,200,1,31.45,33.02,1,0.13,726.4,4,0,0,0,1,4.2,0,0,Normal
ORD-2025-010091,13/08/2025,Belgium,Mobile,Organic Search,Credit Card,Beauty,437,3,44.72,68.73,3,0.16,611,4,0,0,0,0,5,0,0,Normal
ORD-2023-005445,11/09/2023,Belgium,Mobile,Marketplace,Credit Card,Home & Kitchen,383,3,46.59,55.76,1,0.19,505.2,4,0,0,0,2,3.9,0,0,Normal
ORD-2024-001035,25/10/2024,Italy,Mobile,Direct,Debit Card,Electronics,131,0,24.49,42.25,8,0.03,127.1,4,0,1,0,0,4.1,0,1,Fraud Risk
ORD-2025-002265,20/10/2025,Poland,Mobile,Social Media,PayPal,Electronics,326,2,93.97,213.38,1,0.12,181.2,3,0,0,0,0,4.6,0,0,Normal
ORD-2023-005033,24/03/2023,Netherlands,Mobile,Paid Ads,PayPal,Home & Kitchen,193,0,13.83,58.15,2,0.28,577.3,4,0,0,0,0,4.1,0,0,Normal
ORD-2023-006538,16/03/2023,Turkey,Mobile,Social Media,Credit Card,Garden,199,0,19.05,27.87,1,0.14,344.8,3,0,0,0,0,5,0,0,Normal
ORD-2024-011612,22/04/2024,Spain,Mobile,Direct,Debit Card,Home & Kitchen,190,1,28.89,42,2,0.17,643.2,4,0,1,0,0,4.7,0,0,Normal
ORD-2024-008372,31/08/2024,Netherlands,Mobile,Organic Search,Debit Card,Home & Kitchen,224,1,21.33,34.27,1,0.18,173.1,3,0,0,0,0,4.7,0,0,Normal
ORD-2024-000907,10/03/2024,Netherlands,Mobile,Direct,Credit Card,Electronics,340,1,62.39,88.5,1,0.09,363.6,3,0,0,0,0,4.4,0,0,Normal
ORD-2025-011107,19/04/2025,Belgium,Mobile,Direct,Klarna,Fashion,478,2,38.21,27.61,1,0.08,464.6,4,0,0,0,0,3.1,1,0,Return Risk
ORD-2023-008577,27/07/2023,Netherlands,Desktop,Email,Debit Card,Fashion,204,2,65.35,101.51,2,0.09,493.9,4,0,0,0,0,4.9,0,0,Normal
ORD-2023-000369,15/09/2023,Poland,Desktop,Social Media,Debit Card,Fashion,412,0,40.64,22.47,1,0.34,220,3,0,0,0,0,5,0,0,Normal
ORD-2025-010060,25/04/2025,Spain,Desktop,Organic Search,Klarna,Beauty,152,0,30.67,29.21,2,0.1,438.1,5,0,0,0,0,4.2,0,0,Normal
ORD-2023-001416,08/11/2023,Netherlands,Mobile,Organic Search,Bank Transfer,Fashion,259,4,51.7,55.75,1,0.06,682.9,3,0,0,0,0,3.3,1,0,Return Risk
ORD-2024-004050,24/08/2024,France,Desktop,Social Media,PayPal,Home & Kitchen,302,3,31.27,40.46,2,0.27,98.8,2,0,0,0,0,4.3,0,0,Normal
ORD-2025-002287,18/07/2025,Spain,Mobile,Social Media,Klarna,Electronics,294,2,60.38,69.78,2,0.16,508.6,5,0,0,0,0,3.5,1,0,Return Risk
ORD-2025-011488,19/04/2025,Turkey,Desktop,Email,PayPal,Beauty,116,1,70.28,58.38,2,0.18,154.3,6,0,0,0,0,4.5,0,0,Normal
ORD-2023-006822,06/04/2023,Spain,Desktop,Paid Ads,PayPal,Electronics,384,2,43.63,115.27,1,0.31,115,3,0,0,0,0,3.9,1,1,Fraud Risk
ORD-2023-011894,26/06/2023,Netherlands,Mobile,Paid Ads,PayPal,Home & Kitchen,462,4,91.39,88.24,2,0.02,734.2,4,0,0,0,0,5,0,0,Normal
ORD-2023-008490,30/09/2023,France,Desktop,Organic Search,Klarna,Toys,345,2,75.88,50.93,1,0.2,736.2,5,0,0,0,0,5,0,0,Normal
ORD-2025-007408,14/12/2025,Germany,Tablet,Marketplace,Credit Card,Home & Kitchen,584,1,132.6,127.3,7,0.12,477.8,5,0,0,0,0,4.8,0,0,Normal
ORD-2024-010948,06/05/2024,Spain,Mobile,Social Media,Debit Card,Sports,75,0,57.86,39.19,1,0.01,704.2,4,0,0,0,0,5,0,0,Normal
ORD-2024-010570,10/07/2024,Spain,Desktop,Paid Ads,Debit Card,Electronics,340,4,43.98,107.11,1,0.21,1213.4,6,1,0,0,1,4.7,0,0,Normal
ORD-2023-005156,15/03/2023,Belgium,Mobile,Email,PayPal,Fashion,460,2,11.27,10.94,6,0.14,471.9,3,0,0,0,1,4.4,0,0,Normal
ORD-2025-002901,03/10/2025,France,Mobile,Paid Ads,Bank Transfer,Toys,266,2,60.87,60.35,2,0.2,66.9,5,0,0,0,0,4.3,0,0,Normal
ORD-2023-001722,27/07/2023,Italy,Mobile,Organic Search,Debit Card,Electronics,563,1,57.01,60.55,1,0.12,702.2,5,0,0,0,0,5,0,0,Normal
ORD-2023-007627,14/09/2023,Netherlands,Tablet,Paid Ads,Klarna,Pet Supplies,608,4,74.83,55,2,0.21,570.4,4,0,0,0,0,5,0,0,Normal
ORD-2023-004640,14/08/2023,Germany,Desktop,Social Media,Credit Card,Electronics,57,0,60.16,138.37,1,0.16,880.3,5,0,0,0,0,4,0,0,Normal
